367,9.429268171993238
253,7.882662054154137
418,8.358198046531587
429,9.538861677723457
399,8.109037903311622
353,7.56717931201875
258,7.006468682180531
361,6.5494786178820315
371,7.305462555725342
270,7.687852608899089
367,8.606902296035477
390,6.828096523593533
237,9.34288631293235
424,6.3691577440937195
250,6.383024800292373
279,7.482607709394789
402,7.173693192270385
443,6.904871119609756
248,9.68399919845698
373,7.895380253441955
241,9.398109721287696
286,7.851769448469449
391,6.460497657114008
385,9.139978448503461
380,8.472203429198597
297,8.31865664538301
430,9.740938535843412
404,7.810084136855391
431,9.01515399200961
409,7.809645363246849
213,7.984495426147055
282,6.364197382539449
255,7.988098119119354
303,9.714667947946914
257,8.955402930209596
396,6.689025087452695
312,8.767268406535223
387,7.243844871061725
238,9.443339556664947
409,9.316033881418491
293,9.140433705603549
275,9.46374358327237
413,8.346203167657045
303,7.357239005438052
297,7.570676872938822
293,9.85803122346849
404,8.559896205364005
312,6.158725187906237
278,6.5980007189316465
379,9.56990834815505
368,8.687737265812235
424,7.568650874486053
260,8.157606597381013
279,9.388359773918841
265,7.198298709819198
269,7.804610101949682
409,6.641445368217484
267,7.71504101074615
337,6.667430631288509
401,7.290682602839565
320,6.286617202746649
300,8.997146987347895
345,9.21307502271511
439,9.108005721380065
262,6.465591917886653
423,9.082909860957544
247,8.477536864795372
377,8.496450151803812
261,9.767119856645934
366,8.326572431398176
436,9.394992646423884
293,6.831982189723084
304,8.98658846383988
386,6.464925043294188
201,9.533231233334519
243,7.568879840844675
254,7.829690661349369
422,9.08445588936264
399,8.538242031921836
257,8.473808939280207
421,6.493664912122151
237,9.809350225768249
256,6.204471115233975
382,9.306099527772009
330,9.152463661661798
239,8.996924859108319
376,9.487116322912343
299,9.379073205519719
387,6.115432303601771
260,7.365711490384067
222,9.254959266713255
448,6.367790350140421
208,9.64186385176166
313,8.057401367082063
299,7.11638424928602
309,6.585631424176147
441,6.25623587719473
268,9.875998539357054
286,8.071004923307637
387,8.935741468797827
207,6.627997698983915
421,7.132519064987495
230,7.631912555272737
286,8.777893707694052
337,6.06805547234432
367,6.659590075305725
353,8.753769711192067
446,8.062277422021559
437,8.135465979067543
422,7.232165813694946
248,7.745161355140377
318,7.953337313426919
307,6.641144439694489
212,9.662748493345658
371,6.8455946625191135
288,8.1835383881258
293,8.309153961170791
255,7.463076664545454
373,8.840021319068239
393,6.732077188208526
272,9.689020725962457
305,7.617824055712962
386,7.693944852574789
393,6.142290671752381
346,6.810146547520984
256,6.805531525916761
233,6.93304840283256
217,8.547333514884478
230,8.030658501391546
430,6.306875577570924
374,7.078137636535882
284,8.093371958377642
222,7.368167090652046
250,6.671716831455539
264,6.135610581873269
393,6.873250692187116
265,8.191577080510834
425,9.22195171429366
254,9.694941025070351
304,7.745070919580747
421,6.6387690305180325
391,6.9419745709781555
309,8.939530591485338
246,8.989452491464952
353,9.771305276023178
278,6.187865860473279
273,6.4115892171591815
273,8.762223203147812
407,7.307457491676544
396,9.049660363607078
214,6.648394070919476
210,6.485314779740861
374,8.45788389893591
250,9.716704418900198
363,9.168078981595654
366,8.30066015194827
294,8.47047971402169
219,9.199069422096674
302,8.093424157679934
378,6.824711165784418
321,9.802623303845795
231,8.669650657420185
434,6.420216820978007
231,9.771266865628947
277,6.687628579713968
334,8.439693830017239
346,7.934807096616998
338,6.038182240748704
365,6.140345311204919
374,6.826011767876247
397,6.393877341592815
328,6.447253087097614
233,8.092449903057052
325,6.264775661586466
403,6.3122224066593455
397,6.002680451747904
329,8.40059525086578
295,9.958416312548778
433,6.106462921210509
206,8.106770832026976
251,6.521136463116948
240,7.8393378841687245
265,7.006588614863326
329,7.288361649656678
265,8.65383335142888
290,9.105395480016986
